ind_id,ind_definition,reportyear,race_eth_code,race_eth_name,geotype,geotypevalue,geoname,county_name,county_fips,region_name,region_code,Number_Households,Gini_index,LL_95CI,UL_95CI,se,rse,CA_decile,CA_RR,Median_HH_income,Median_HH_decile,version
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,69196,Santa Maria city,Santa Barbara,06083,Santa Barbara,12,26908,0.417,0.387212766,0.446787234,0.0151975684,3.6445008127,4,0.8891257996,50208,7,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,70000,Santa Monica city,Los Angeles,06037,Southern California,14,46917,0.54,0.5257021277,0.5542978723,0.0072948328,1.3508949679,1,1.1513859275,68842,4,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,70028,Santa Nella CDP,Merced,06047,San Joaquin Valley,10,409,0.394,0.3165531915,0.4714468085,0.0395136778,10.0288522364,6,0.8400852878,28220,10,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,70042,Santa Paula city,Ventura,06111,Southern California,14,8347,0.444,0.4225531915,0.4654468085,0.0109422492,2.4644705496,3,0.9466950959,51233,7,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,70098,Santa Rosa city,Sonoma,06097,Bay Area,01,63590,0.435,0.4254680851,0.4445319149,0.0048632219,1.1179820424,3,0.9275053305,59326,5,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,70130,Santa Rosa Valley CDP,Ventura,06111,Southern California,14,1113,0.475,0.3808723404,0.5691276596,0.0480243161,10.1103823388,2,1.012793177,144432,1,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,70140,Santa Susana CDP,Ventura,06111,Southern California,14,405,0.306,0.220212766,0.391787234,0.043768997,14.3035937779,9,0.6524520256,135034,1,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,70154,Santa Venetia CDP,Marin,06041,Bay Area,01,1655,0.418,0.3762978723,0.4597021277,0.0212765957,5.0900946758,4,0.8912579957,61352,5,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,70182,Santa Ynez CDP,Santa Barbara,06083,Santa Barbara,12,1741,0.414,0.3437021277,0.4842978723,0.0358662614,8.6633481638,4,0.8827292111,98015,2,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,70224,Santee city,San Diego,06073,San Diego,09,19306,0.349,0.335893617,0.362106383,0.0066869301,1.9160258141,8,0.7441364606,68189,4,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,70266,Saranap CDP,Contra Costa,06013,Bay Area,01,2173,0.424,0.3858723404,0.4621276596,0.0194528875,4.5879451741,4,0.9040511727,85341,2,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,70280,Saratoga city,Santa Clara,06085,Bay Area,01,10734,0.481,0.4357234043,0.5262765957,0.023100304,4.802557994,2,1.0255863539,145023,1,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,70322,Saticoy CDP,Ventura,06111,Southern California,14,262,0.489,0.390106383,0.587893617,0.0504559271,10.3181854911,1,1.0426439232,21343,10,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,70336,Sattley CDP,Sierra,06091,Northeast Sierra,06,25,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,70364,Sausalito city,Marin,06041,Bay Area,01,4112,0.493,0.423893617,0.562106383,0.0352583587,7.151796889,1,1.0511727079,101910,1,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,70518,Scotia CDP,Humboldt,06023,North Coast,05,265,0.486,0.2453191489,0.7266808511,0.1227963526,25.2667392147,1,1.0362473348,49375,7,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,70588,Scotts Valley city,Santa Cruz,06087,Monterey Bay,04,4426,0.393,0.3644042553,0.4215957447,0.0145896657,3.7123831179,6,0.8379530917,101673,2,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,70644,Seacliff CDP,Santa Cruz,06087,Monterey Bay,04,1536,0.436,0.3752340426,0.4967659574,0.0310030395,7.1107888793,3,0.9296375267,61136,5,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,70686,Seal Beach city,Orange,06059,Southern California,14,13017,0.505,0.4835531915,0.5264468085,0.0109422492,2.1667820277,1,1.0767590618,50014,7,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,70712,Sea Ranch CDP,Sonoma,06097,Bay Area,01,689,0.434,0.3768085106,0.4911914894,0.0291793313,6.7233482274,3,0.9253731343,56625,6,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,70728,Searles Valley CDP,San Bernardino,06071,Southern California,14,722,0.428,0.3767659574,0.4792340426,0.0261398176,6.1074340255,4,0.9125799574,35147,9,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,70742,Seaside city,Monterey,06053,Monterey Bay,04,10093,0.37,0.3521276596,0.3878723404,0.009118541,2.4644705496,7,0.78891258,57713,5,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,70770,Sebastopol city,Sonoma,06097,Bay Area,01,3276,0.423,0.3860638298,0.4599361702,0.0188449848,4.4550791495,4,0.9019189765,53008,6,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,70798,Seeley CDP,Imperial,06025,Southern California,14,493,0.397,0.3243191489,0.4696808511,0.0370820669,9.3405709998,6,0.8464818763,31250,10,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,70882,Selma city,Fresno,06019,San Joaquin Valley,10,6416,0.397,0.3779361702,0.4160638298,0.0097264438,2.449985836,6,0.8464818763,44778,8,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,70966,Sequoia Crest CDP,Tulare,06107,San Joaquin Valley,10,6,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,71000,Sereno del Mar CDP,Sonoma,06097,Bay Area,01,63,0.525,0.2950425532,0.7549574468,0.117325228,22.3476624692,1,1.1194029851,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,71078,Seville CDP,Tulare,06107,San Joaquin Valley,10,108,0.292,0.2038297872,0.3801702128,0.0449848024,15.4057542574,10,0.6226012793,53906,6,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,71084,Shackelford CDP,Stanislaus,06099,San Joaquin Valley,10,898,0.444,0.3725106383,0.5154893617,0.0364741641,8.2149018319,3,0.9466950959,19302,10,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,71106,Shafter city,Kern,06029,San Joaquin Valley,10,4230,0.397,0.3624468085,0.4315531915,0.0176291793,4.4405993278,6,0.8464818763,35915,9,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,71134,Shandon CDP,San Luis Obispo,06079,San Luis Obispo,11,371,0.329,0.2110425532,0.4469574468,0.0601823708,18.2925139273,9,0.7014925373,63920,4,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,71218,Shasta CDP,Shasta,06089,Shasta,13,723,0.407,0.3259787234,0.4880212766,0.041337386,10.1566059013,5,0.867803838,67366,4,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,71225,Shasta Lake city,Shasta,06089,Shasta,13,3943,0.406,0.363106383,0.448893617,0.0218844985,5.3902705616,5,0.8656716418,43895,8,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,71246,Shaver Lake CDP,Fresno,06019,San Joaquin Valley,10,292,0.42,0.3306382979,0.5093617021,0.0455927052,10.8554059922,4,0.8955223881,66607,4,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,71362,Shell Ridge CDP,Contra Costa,06013,Bay Area,01,357,0.421,0.3197234043,0.5222765957,0.0516717325,12.2735706705,4,0.8976545842,204881,1,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,71372,Shelter Cove CDP,Humboldt,06023,North Coast,05,348,0.288,0.2200851064,0.3559148936,0.0346504559,12.031408308,10,0.6140724947,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,71414,Sheridan CDP,Placer,06061,Sacramento Area,08,414,0.387,0.2690425532,0.5049574468,0.0601823708,15.5510002121,6,0.8251599147,64083,4,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,71554,Shingle Springs CDP,El Dorado,06017,Sacramento Area,08,1627,0.356,0.2928510638,0.4191489362,0.032218845,9.0502373553,8,0.7590618337,94350,2,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,71568,Shingletown CDP,Shasta,06089,Shasta,13,1007,0.372,0.3148085106,0.4291914894,0.0291793313,7.8439062653,7,0.7931769723,43314,8,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,71680,Shoshone CDP,Inyo,06027,Central/Southeast Sierra,03,17,0.285,0.0550425532,0.5149574468,0.117325228,41.1667466539,10,0.6076759062,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,71774,Sierra Brooks CDP,Sierra,06091,Northeast Sierra,06,186,0.21,0.098,0.322,0.0571428571,27.2108843537,10,0.447761194,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,71778,Sierra City CDP,Sierra,06091,Northeast Sierra,06,113,0.283,0.1388297872,0.4271702128,0.073556231,25.9916010611,10,0.6034115139,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,71806,Sierra Madre city,Los Angeles,06037,Southern California,14,4837,0.466,0.423106383,0.508893617,0.0218844985,4.6962443091,2,0.9936034115,82675,2,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,71834,Sierra Village CDP,Tuolumne,06109,Central/Southeast Sierra,03,221,0.181,0.0272978723,0.3347021277,0.0784194529,43.3256645788,10,0.3859275053,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,71848,Sierraville CDP,Sierra,06091,Northeast Sierra,06,95,0.548,0.3788085106,0.7171914894,0.0863221884,15.7522241697,1,1.1684434968,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,71876,Signal Hill city,Los Angeles,06037,Southern California,14,4157,0.414,0.371106383,0.456893617,0.0218844985,5.286110744,4,0.8827292111,70286,4,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,71927,Silverado Resort CDP,Napa,06055,Bay Area,01,540,0.547,0.4338085106,0.6601914894,0.0577507599,10.5577257547,1,1.1663113006,110625,1,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,71932,Silver City CDP,Tulare,06107,San Joaquin Valley,10,0,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,71964,Silver Lakes CDP,San Bernardino,06071,Southern California,14,2238,0.349,0.2977659574,0.4002340426,0.0261398176,7.4899190915,8,0.7441364606,61477,5,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,72016,Simi Valley city,Ventura,06111,Southern California,14,41237,0.381,0.3690851064,0.3929148936,0.0060790274,1.5955452377,7,0.8123667377,88675,2,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,72086,Sisquoc CDP,Santa Barbara,06083,Santa Barbara,12,69,0.444,0.3248510638,0.5631489362,0.0607902736,13.6915030532,3,0.9466950959,51250,7,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,72156,Sky Valley CDP,Riverside,06065,Southern California,14,1064,0.472,0.4064680851,0.5375319149,0.0334346505,7.0836123847,2,1.0063965885,31771,10,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,72184,Sleepy Hollow CDP,Marin,06041,Bay Area,01,831,0.459,0.373212766,0.544787234,0.043768997,9.5357291853,2,0.9786780384,140455,1,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,72282,Smartsville CDP,Yuba,06115,Sacramento Area,08,59,0.25,0.0510212766,0.4489787234,0.1015197568,40.6079027356,10,0.5330490405,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,72338,Smith Corner CDP,Kern,06029,San Joaquin Valley,10,128,0.281,0.0546170213,0.5073829787,0.1155015198,41.1037436857,10,0.5991471215,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,72380,Smith River CDP,Del Norte,06015,North Coast,05,315,0.407,0.2985744681,0.5154255319,0.0553191489,13.5919284855,5,0.867803838,31404,10,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,72408,Snelling CDP,Merced,06047,San Joaquin Valley,10,94,0.542,0.3728085106,0.7111914894,0.0863221884,15.926603035,1,1.1556503198,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,72478,Soda Bay CDP,Lake,06033,North Coast,05,462,0.458,0.3543404255,0.5616595745,0.052887538,11.5474973786,2,0.9765458422,44722,8,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,72492,Soda Springs CDP,Nevada,06057,Northeast Sierra,06,41,0.129,0.0062765957,0.2517234043,0.0626139818,48.5379703589,10,0.2750533049,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,72506,Solana Beach city,San Diego,06073,San Diego,09,5650,0.473,0.4360638298,0.5099361702,0.0188449848,3.9841405502,2,1.0085287846,86908,2,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,72520,Soledad city,Monterey,06053,Monterey Bay,04,3664,0.376,0.3450212766,0.4069787234,0.0158054711,4.2035827459,7,0.8017057569,50912,7,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,72576,Solvang city,Santa Barbara,06083,Santa Barbara,12,2173,0.459,0.3994255319,0.5185744681,0.0303951368,6.6220341565,2,0.9786780384,61289,5,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,72646,Sonoma city,Sonoma,06097,Bay Area,01,4955,0.441,0.4088297872,0.4731702128,0.0164133739,3.721853483,3,0.9402985075,65728,4,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,72674,Sonora city,Tuolumne,06109,Central/Southeast Sierra,03,2199,0.505,0.4561489362,0.5538510638,0.0249240122,4.9354479521,1,1.0767590618,30893,10,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,72688,Soquel CDP,Santa Cruz,06087,Monterey Bay,04,3912,0.48,0.4275744681,0.5324255319,0.0267477204,5.5724417427,2,1.0234541578,67925,4,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,72772,Soulsbyville CDP,Tuolumne,06109,Central/Southeast Sierra,03,871,0.322,0.266,0.378,0.0285714286,8.8731144632,9,0.6865671642,47299,7,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,72954,South Dos Palos CDP,Merced,06047,San Joaquin Valley,10,426,0.324,0.2429787234,0.4050212766,0.041337386,12.7584524748,9,0.6908315565,28931,10,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,72996,South El Monte city,Los Angeles,06037,Southern California,14,4569,0.367,0.3395957447,0.3944042553,0.0139817629,3.8097446643,8,0.7825159915,46037,8,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,73080,South Gate city,Los Angeles,06037,Southern California,14,23278,0.386,0.3740851064,0.3979148936,0.0060790274,1.5748775533,6,0.8230277186,43268,8,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,73108,South Lake Tahoe city,El Dorado,06017,Sacramento Area,08,8918,0.433,0.3972553191,0.4687446809,0.0182370821,4.2117972441,3,0.9232409382,44217,8,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,73167,South Monrovia Island CDP,Los Angeles,06037,Southern California,14,1551,0.36,0.3111489362,0.4088510638,0.0249240122,6.9233367106,8,0.7675906183,57300,5,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,73178,South Oroville CDP,Butte,06007,Butte,02,1745,0.364,0.3270638298,0.4009361702,0.0188449848,5.177193627,8,0.776119403,28578,10,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,73220,South Pasadena city,Los Angeles,06037,Southern California,14,10467,0.471,0.4316808511,0.5103191489,0.0200607903,4.2591911409,2,1.0042643923,82340,2,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,73262,South San Francisco city,San Mateo,06081,Bay Area,01,20938,0.393,0.3763191489,0.4096808511,0.0085106383,2.1655568188,6,0.8379530917,74158,3,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,73276,South San Gabriel CDP,Los Angeles,06037,Southern California,14,2249,0.389,0.3532553191,0.4247446809,0.0182370821,4.6881959041,6,0.829424307,60338,5,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,73290,South San Jose Hills CDP,Los Angeles,06037,Southern California,14,4112,0.328,0.298212766,0.357787234,0.0151975684,4.6334049967,9,0.6993603412,52277,6,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,73388,South Taft CDP,Kern,06029,San Joaquin Valley,10,606,0.355,0.2811276596,0.4288723404,0.0376899696,10.6168928464,8,0.7569296375,36250,9,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,73430,South Whittier CDP,Los Angeles,06037,Southern California,14,15067,0.363,0.3391702128,0.3868297872,0.0121580547,3.3493263667,8,0.7739872068,65043,4,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,73554,Spaulding CDP,Lassen,06035,Northeast Sierra,06,94,0.483,0.2613829787,0.7046170213,0.1130699088,23.4099190092,2,1.0298507463,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,73612,Spreckels CDP,Monterey,06053,Monterey Bay,04,229,0.356,0.2165957447,0.4954042553,0.0711246201,19.9788258598,8,0.7590618337,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,73654,Spring Garden CDP,Plumas,06063,Northeast Sierra,06,9,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,73690,Spring Valley CDP,Lake,06033,North Coast,05,361,0.357,0.2473829787,0.4666170213,0.0559270517,15.6658408044,8,0.7611940299,58832,5,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,73696,Spring Valley CDP,San Diego,06073,San Diego,09,9305,0.375,0.3559361702,0.3940638298,0.0097264438,2.5937183384,7,0.7995735608,64796,4,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,73700,Spring Valley Lake CDP,San Bernardino,06071,Southern California,14,3072,0.405,0.3656808511,0.4443191489,0.0200607903,4.953281549,5,0.8635394456,52093,6,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,73710,Springville CDP,Tulare,06107,San Joaquin Valley,10,427,0.517,0.4133404255,0.6206595745,0.052887538,10.2296978712,1,1.1023454158,38659,9,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,73794,Squaw Valley CDP,Fresno,06019,San Joaquin Valley,10,1188,0.343,0.2822340426,0.4037659574,0.0310030395,9.0387870302,9,0.7313432836,57588,5,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,73815,Squirrel Mountain Valley CDP,Kern,06029,San Joaquin Valley,10,255,0.377,0.2054255319,0.5485744681,0.0875379939,23.2196270347,7,0.8038379531,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,73868,Stallion Springs CDP,Kern,06029,San Joaquin Valley,10,1004,0.339,0.2770425532,0.4009574468,0.0316109422,9.3247617254,9,0.7228144989,69297,4,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,73906,Stanford CDP,Santa Clara,06085,Bay Area,01,3913,0.624,0.5775319149,0.6704680851,0.0237082067,3.7993920973,1,1.3304904051,50625,7,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,73962,Stanton city,Orange,06059,Southern California,14,10825,0.399,0.3775531915,0.4204468085,0.0109422492,2.7424183559,6,0.8507462687,51539,6,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,74130,Stevenson Ranch CDP,Los Angeles,06037,Southern California,14,5663,0.403,0.3696382979,0.4363617021,0.0170212766,4.2236418352,5,0.8592750533,110284,1,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,74144,Stevinson CDP,Merced,06047,San Joaquin Valley,10,92,0.424,0.1428085106,0.7051914894,0.1434650456,33.8360956587,4,0.9040511727,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,74172,Stinson Beach CDP,Marin,06041,Bay Area,01,339,0.34,0.2554042553,0.4245957447,0.0431610942,12.6944394779,9,0.7249466951,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,74186,Stirling City CDP,Butte,06007,Butte,02,117,0.346,0,0.8047234043,0.2340425532,67.6423564137,8,0.7377398721,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,75000,Stockton city,San Joaquin,06077,San Joaquin Valley,10,90605,0.441,0.4290851064,0.4529148936,0.0060790274,1.378464253,3,0.9402985075,47946,7,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,75154,Stonyford CDP,Colusa,06011,Northern Sacramento Valley,07,69,0.378,0.2826808511,0.4733191489,0.0486322188,12.8656663611,7,0.8059701493,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,75168,Storrie CDP,Plumas,06063,Northeast Sierra,06,2,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,75252,Stratford CDP,Kings,06031,San Joaquin Valley,10,312,0.251,0.1604468085,0.3415531915,0.0462006079,18.4066166943,10,0.5351812367,45446,8,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,75280,Strathmore CDP,Tulare,06107,San Joaquin Valley,10,705,0.45,0.3570638298,0.5429361702,0.0474164134,10.5369807497,2,0.9594882729,19983,10,03/26/2014 12:00:00 AM
